id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1395482546016751620,1395482546016751620,2021-05-20 15:52:20 Hora de verano central (México),2021-05-20,15:52:20,-0500,145459615,dolartoday,DolarToday®,,"ATENCIÓN! |Conoce las criptomonedas del momento: BTC, ETH, Doge, BNB 👇🏻  https://t.co/kLZYsCfhiN",es,[],['https://bit.ly/2S8VFzg'],[],0,0,0,[],[],https://twitter.com/DolarToday/status/1395482546016751620,False,,0,,,,,,,,[],,,,
1395129835375235072,1395129835375235072,2021-05-19 16:30:47 Hora de verano central (México),2021-05-19,16:30:47,-0500,145459615,dolartoday,DolarToday®,,"#Atencion |Conoce las criptomonedas del momento: BTC, ETH, Doge, BNB 👇🏻  https://t.co/kLZYsCfhiN",en,[],['https://bit.ly/2S8VFzg'],[],1,0,4,['atencion'],[],https://twitter.com/DolarToday/status/1395129835375235072,False,,0,,,,,,,,[],,,,
