id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1396580725063831561,1396580725063831561,2021-05-23 16:36:06 Hora de verano central (México),2021-05-23,16:36:06,-0500,485207048,frasesimple,Pensamientos,,#Bitcoin 🪙🍕 | Pizza Day: el día que marcó un antes y después en la historia del bitcoin  https://t.co/FCnUxJgNf1,es,[],['https://bit.ly/3hMxHou'],[],1,0,2,['bitcoin'],[],https://twitter.com/FraseSimple/status/1396580725063831561,False,,0,,,,,,,,[],,,,
1396570945972838405,1396570945972838405,2021-05-23 15:57:15 Hora de verano central (México),2021-05-23,15:57:15,-0500,485207048,frasesimple,Pensamientos,,¡Aprende! 🧐 | Cuáles son las formas en que se puede invertir en bitcoin?  https://t.co/FlXwXnbcsV,es,[],['https://bit.ly/2QH1nIf'],[],0,0,0,[],[],https://twitter.com/FraseSimple/status/1396570945972838405,False,,0,,,,,,,,[],,,,
1396567860038840321,1396567860038840321,2021-05-23 15:44:59 Hora de verano central (México),2021-05-23,15:44:59,-0500,485207048,frasesimple,Pensamientos,,¡Debes saberlo! 🔎|  Lo que se necesita saber para invertir en bitcoin  https://t.co/FlXwXnbcsV,es,[],['https://bit.ly/2QH1nIf'],[],0,0,0,[],[],https://twitter.com/FraseSimple/status/1396567860038840321,False,,0,,,,,,,,[],,,,
1396553245477294080,1396553245477294080,2021-05-23 14:46:55 Hora de verano central (México),2021-05-23,14:46:55,-0500,485207048,frasesimple,Pensamientos,,Entérate 🇻🇪🪙 |  ¿Cuál es la relación entre China y la caída del bitcoin?   https://t.co/dS0e1ByaQJ,es,[],['https://bit.ly/2SavTe9'],[],0,0,0,[],[],https://twitter.com/FraseSimple/status/1396553245477294080,False,,0,,,,,,,,[],,,,
1396545220007927817,1396545220007927817,2021-05-23 14:15:01 Hora de verano central (México),2021-05-23,14:15:01,-0500,485207048,frasesimple,Pensamientos,,¿Lo sabías? 🍕🧐 | Pizza Day: la celebración que une a los apasionados del bitcoin  https://t.co/FCnUxJgNf1,es,[],['https://bit.ly/3hMxHou'],[],0,0,1,[],[],https://twitter.com/FraseSimple/status/1396545220007927817,False,,0,,,,,,,,[],,,,
1396543926039990279,1396543926039990279,2021-05-23 14:09:53 Hora de verano central (México),2021-05-23,14:09:53,-0500,485207048,frasesimple,Pensamientos,,#Tips 📝 |  Tres formas de invertir en bitcoin de manera segura   https://t.co/FlXwXnbcsV,es,[],['https://bit.ly/2QH1nIf'],[],0,0,1,['tips'],[],https://twitter.com/FraseSimple/status/1396543926039990279,False,,0,,,,,,,,[],,,,
1396540613663854592,1396540613663854592,2021-05-23 13:56:43 Hora de verano central (México),2021-05-23,13:56:43,-0500,485207048,frasesimple,Pensamientos,,¡Aprende! 🧐 | Cuáles son las formas en que se puede invertir en bitcoin?      https://t.co/FlXwXnbcsV,es,[],['https://bit.ly/2QH1nIf'],[],0,0,1,[],[],https://twitter.com/FraseSimple/status/1396540613663854592,False,,0,,,,,,,,[],,,,
1396525420158332928,1396525420158332928,2021-05-23 12:56:21 Hora de verano central (México),2021-05-23,12:56:21,-0500,485207048,frasesimple,Pensamientos,,#Economía 💲| Invertir en bitcoin: las diferencias entre trading y holding  https://t.co/FlXwXnbcsV,es,[],['https://bit.ly/2QH1nIf'],[],0,0,1,['economía'],[],https://twitter.com/FraseSimple/status/1396525420158332928,False,,0,,,,,,,,[],,,,
1396518240348741633,1396518240348741633,2021-05-23 12:27:49 Hora de verano central (México),2021-05-23,12:27:49,-0500,485207048,frasesimple,Pensamientos,,Debes saberlo 💰 | Conoce las razones por la cuál el valor del bitcoin ha caído en las ultimas semanas.  https://t.co/dS0e1ByaQJ,es,[],['https://bit.ly/2SavTe9'],[],1,0,2,[],[],https://twitter.com/FraseSimple/status/1396518240348741633,False,,0,,,,,,,,[],,,,
1396516947123216390,1396516947123216390,2021-05-23 12:22:40 Hora de verano central (México),2021-05-23,12:22:40,-0500,485207048,frasesimple,Pensamientos,,#Tips 📝 |  Tres formas de invertir en bitcoin de manera segura       https://t.co/FlXwXnbcsV,es,[],['https://bit.ly/2QH1nIf'],[],0,0,2,['tips'],[],https://twitter.com/FraseSimple/status/1396516947123216390,False,,0,,,,,,,,[],,,,
1396516908673945601,1396516908673945601,2021-05-23 12:22:31 Hora de verano central (México),2021-05-23,12:22:31,-0500,485207048,frasesimple,Pensamientos,,¡No fallarás! 🔥| Cómo invertir en bitcoin: tres propuestas seguras y populares,es,[],[],[],0,0,1,[],[],https://twitter.com/FraseSimple/status/1396516908673945601,False,,0,,,,,,,,[],,,,
1396503768598994950,1396503768598994950,2021-05-23 11:30:18 Hora de verano central (México),2021-05-23,11:30:18,-0500,485207048,frasesimple,Pensamientos,,¡No fallarás! 🔥| Cómo invertir en bitcoin: tres propuestas seguras y populares    https://t.co/FlXwXnbcsV,es,[],['https://bit.ly/2QH1nIf'],[],0,2,1,[],[],https://twitter.com/FraseSimple/status/1396503768598994950,False,,0,,,,,,,,[],,,,
1396497113228382212,1396497113228382212,2021-05-23 11:03:52 Hora de verano central (México),2021-05-23,11:03:52,-0500,485207048,frasesimple,Pensamientos,,#Economía 💲| Invertir en bitcoin: las diferencias entre trading y holding     https://t.co/FlXwXnbcsV,es,[],['https://bit.ly/2QH1nIf'],[],0,0,0,['economía'],[],https://twitter.com/FraseSimple/status/1396497113228382212,False,,0,,,,,,,,[],,,,
1396492865296080899,1396492865296080899,2021-05-23 10:46:59 Hora de verano central (México),2021-05-23,10:46:59,-0500,485207048,frasesimple,Pensamientos,,¡Aprende! 🧐 | Cuáles son las formas en que se puede invertir en bitcoin?    https://t.co/FlXwXnbcsV,es,[],['https://bit.ly/2QH1nIf'],[],0,2,1,[],[],https://twitter.com/FraseSimple/status/1396492865296080899,False,,0,,,,,,,,[],,,,
1396488529610518531,1396488529610518531,2021-05-23 10:29:45 Hora de verano central (México),2021-05-23,10:29:45,-0500,485207048,frasesimple,Pensamientos,,#Tips 📝 |  Tres formas de invertir en bitcoin de manera segura   https://t.co/FlXwXnbcsV,es,[],['https://bit.ly/2QH1nIf'],[],0,0,1,['tips'],[],https://twitter.com/FraseSimple/status/1396488529610518531,False,,0,,,,,,,,[],,,,
1396488490964115459,1396488490964115459,2021-05-23 10:29:36 Hora de verano central (México),2021-05-23,10:29:36,-0500,485207048,frasesimple,Pensamientos,,¡No fallarás! 🔥| Cómo invertir en bitcoin: tres propuestas seguras y populares  https://t.co/FlXwXnbcsV,es,[],['https://bit.ly/2QH1nIf'],[],0,0,2,[],[],https://twitter.com/FraseSimple/status/1396488490964115459,False,,0,,,,,,,,[],,,,
1396484912350474240,1396484912350474240,2021-05-23 10:15:23 Hora de verano central (México),2021-05-23,10:15:23,-0500,485207048,frasesimple,Pensamientos,,#Bitcoin 🪙🍕 | Pizza Day: el día que marcó un antes y después en la historia del bitcoin  https://t.co/FCnUxJgNf1,es,[],['https://bit.ly/3hMxHou'],[],0,0,5,['bitcoin'],[],https://twitter.com/FraseSimple/status/1396484912350474240,False,,0,,,,,,,,[],,,,
1396484482291613699,1396484482291613699,2021-05-23 10:13:40 Hora de verano central (México),2021-05-23,10:13:40,-0500,485207048,frasesimple,Pensamientos,,¡Aprende! 🧐 | Cuáles son las formas en que se puede invertir en bitcoin?  https://t.co/FlXwXnbcsV,es,[],['https://bit.ly/2QH1nIf'],[],0,0,2,[],[],https://twitter.com/FraseSimple/status/1396484482291613699,False,,0,,,,,,,,[],,,,
1396479217555197952,1396479217555197952,2021-05-23 09:52:45 Hora de verano central (México),2021-05-23,09:52:45,-0500,485207048,frasesimple,Pensamientos,,¿Lo sabías? 🍕🧐 | Pizza Day: la celebración que une a los apasionados del bitcoin  https://t.co/FCnUxJgNf1,es,[],['https://bit.ly/3hMxHou'],[],0,0,0,[],[],https://twitter.com/FraseSimple/status/1396479217555197952,False,,0,,,,,,,,[],,,,
1396478089929105421,1396478089929105421,2021-05-23 09:48:16 Hora de verano central (México),2021-05-23,09:48:16,-0500,485207048,frasesimple,Pensamientos,,#Economía 💲| Invertir en bitcoin: las diferencias entre trading y holding  https://t.co/FlXwXnbcsV,es,[],['https://bit.ly/2QH1nIf'],[],0,1,1,['economía'],[],https://twitter.com/FraseSimple/status/1396478089929105421,False,,0,,,,,,,,[],,,,
1396466450320211972,1396466450320211972,2021-05-23 09:02:01 Hora de verano central (México),2021-05-23,09:02:01,-0500,485207048,frasesimple,Pensamientos,,¡Entérate! 🍕💸 | El día en que dos pizzas pusieron al bitcoin en circulación dentro de la economía      https://t.co/FCnUxJgNf1,es,[],['https://bit.ly/3hMxHou'],[],0,1,4,[],[],https://twitter.com/FraseSimple/status/1396466450320211972,False,,0,,,,,,,,[],,,,
1396465821380235264,1396465821380235264,2021-05-23 08:59:31 Hora de verano central (México),2021-05-23,08:59:31,-0500,485207048,frasesimple,Pensamientos,,¡No fallarás! 🔥| Cómo invertir en bitcoin: tres propuestas seguras y populares      https://t.co/FlXwXnbcsV,es,[],['https://bit.ly/2QH1nIf'],[],0,0,1,[],[],https://twitter.com/FraseSimple/status/1396465821380235264,False,,0,,,,,,,,[],,,,
1396463489292640261,1396463489292640261,2021-05-23 08:50:15 Hora de verano central (México),2021-05-23,08:50:15,-0500,485207048,frasesimple,Pensamientos,,¡Entérate! 🍕💸 | El día en que dos pizzas pusieron al bitcoin en circulación dentro de la economía  https://t.co/FCnUxJgNf1,es,[],['https://bit.ly/3hMxHou'],[],0,0,2,[],[],https://twitter.com/FraseSimple/status/1396463489292640261,False,,0,,,,,,,,[],,,,
1396462989268725769,1396462989268725769,2021-05-23 08:48:16 Hora de verano central (México),2021-05-23,08:48:16,-0500,485207048,frasesimple,Pensamientos,,¡No fallarás! 🔥| Cómo invertir en bitcoin: tres propuestas seguras y populares  https://t.co/FlXwXnbcsV,es,[],['https://bit.ly/2QH1nIf'],[],0,0,2,[],[],https://twitter.com/FraseSimple/status/1396462989268725769,False,,0,,,,,,,,[],,,,
1396454913673252869,1396454913673252869,2021-05-23 08:16:10 Hora de verano central (México),2021-05-23,08:16:10,-0500,485207048,frasesimple,Pensamientos,,¡Entérate! 🍕💸 | El día en que dos pizzas pusieron al bitcoin en circulación dentro de la economía  https://t.co/FCnUxJgNf1,es,[],['https://bit.ly/3hMxHou'],[],0,0,1,[],[],https://twitter.com/FraseSimple/status/1396454913673252869,False,,0,,,,,,,,[],,,,
1396454657174683652,1396454657174683652,2021-05-23 08:15:09 Hora de verano central (México),2021-05-23,08:15:09,-0500,485207048,frasesimple,Pensamientos,,¡No fallarás! 🔥| Cómo invertir en bitcoin: tres propuestas seguras y populares  https://t.co/FlXwXnbcsV,es,[],['https://bit.ly/2QH1nIf'],[],0,0,0,[],[],https://twitter.com/FraseSimple/status/1396454657174683652,False,,0,,,,,,,,[],,,,
1396266778272141312,1396266778272141312,2021-05-22 19:48:35 Hora de verano central (México),2021-05-22,19:48:35,-0500,485207048,frasesimple,Pensamientos,,Entérate 🇻🇪🪙 | Conozca las distintas utilidades del bitcoin en Venezuela    https://t.co/7QkCUgv6FN,es,[],['https://bit.ly/3fqRI0V'],[],0,1,2,[],[],https://twitter.com/FraseSimple/status/1396266778272141312,False,,0,,,,,,,,[],,,,
1396263293795409930,1396263293795409930,2021-05-22 19:34:45 Hora de verano central (México),2021-05-22,19:34:45,-0500,485207048,frasesimple,Pensamientos,,Entérate 🇻🇪🪙 |  ¿Cuál es la relación entre China y la caída del bitcoin?    https://t.co/dS0e1ByaQJ,es,[],['https://bit.ly/2SavTe9'],[],0,1,0,[],[],https://twitter.com/FraseSimple/status/1396263293795409930,False,,0,,,,,,,,[],,,,
1396258398266667009,1396258398266667009,2021-05-22 19:15:18 Hora de verano central (México),2021-05-22,19:15:18,-0500,485207048,frasesimple,Pensamientos,,¡Entérate! 🍕💸 | El día en que dos pizzas pusieron al bitcoin en circulación dentro de la economía  https://t.co/FCnUxJgNf1,es,[],['https://bit.ly/3hMxHou'],[],0,0,1,[],[],https://twitter.com/FraseSimple/status/1396258398266667009,False,,0,,,,,,,,[],,,,
1396239343950483460,1396239343950483460,2021-05-22 17:59:35 Hora de verano central (México),2021-05-22,17:59:35,-0500,485207048,frasesimple,Pensamientos,,Entérate 🇻🇪🪙 |  ¿Cuál es la relación entre China y la caída del bitcoin?      https://t.co/dS0e1ByaQJ,es,[],['https://bit.ly/2SavTe9'],[],0,0,0,[],[],https://twitter.com/FraseSimple/status/1396239343950483460,False,,0,,,,,,,,[],,,,
1396239006430646275,1396239006430646275,2021-05-22 17:58:14 Hora de verano central (México),2021-05-22,17:58:14,-0500,485207048,frasesimple,Pensamientos,,Entérate 🇻🇪🪙 |  ¿Cuál es la relación entre China y la caída del bitcoin?    https://t.co/dS0e1ByaQJ,es,[],['https://bit.ly/2SavTe9'],[],0,0,0,[],[],https://twitter.com/FraseSimple/status/1396239006430646275,False,,0,,,,,,,,[],,,,
1396238699264937989,1396238699264937989,2021-05-22 17:57:01 Hora de verano central (México),2021-05-22,17:57:01,-0500,485207048,frasesimple,Pensamientos,,Entérate 🇻🇪🪙 |  ¿Cuál es la relación entre China y la caída del bitcoin?   https://t.co/dS0e1ByaQJ,es,[],['https://bit.ly/2SavTe9'],[],0,1,1,[],[],https://twitter.com/FraseSimple/status/1396238699264937989,False,,0,,,,,,,,[],,,,
1396231589676429312,1396231589676429312,2021-05-22 17:28:46 Hora de verano central (México),2021-05-22,17:28:46,-0500,485207048,frasesimple,Pensamientos,,¡Entérate! 🍕💸 | El día en que dos pizzas pusieron al bitcoin en,es,[],[],[],0,0,1,[],[],https://twitter.com/FraseSimple/status/1396231589676429312,False,,0,,,,,,,,[],,,,
1396224673986252803,1396224673986252803,2021-05-22 17:01:17 Hora de verano central (México),2021-05-22,17:01:17,-0500,485207048,frasesimple,Pensamientos,,#Atención 🧐🪙 | Retos para los usuarios de bitcoin en Venezuela    https://t.co/7QkCUgv6FN,es,[],['https://bit.ly/3fqRI0V'],[],0,1,1,['atención'],[],https://twitter.com/FraseSimple/status/1396224673986252803,False,,0,,,,,,,,[],,,,
1396220692627083264,1396220692627083264,2021-05-22 16:45:28 Hora de verano central (México),2021-05-22,16:45:28,-0500,485207048,frasesimple,Pensamientos,,Entérate 🇻🇪🪙 |  ¿Cuál es la relación entre China y la caída del bitcoin?     https://t.co/dS0e1ByaQJ,es,[],['https://bit.ly/2SavTe9'],[],0,0,1,[],[],https://twitter.com/FraseSimple/status/1396220692627083264,False,,0,,,,,,,,[],,,,
1396208585068236805,1396208585068236805,2021-05-22 15:57:21 Hora de verano central (México),2021-05-22,15:57:21,-0500,485207048,frasesimple,Pensamientos,,¡Entérate! 🍕💸 | El día en que dos pizzas pusieron al bitcoin en circulación dentro de la economía  https://t.co/FCnUxJgNf1,es,[],['https://bit.ly/3hMxHou'],[],0,0,1,[],[],https://twitter.com/FraseSimple/status/1396208585068236805,False,,0,,,,,,,,[],,,,
1396200457429737474,1396200457429737474,2021-05-22 15:25:03 Hora de verano central (México),2021-05-22,15:25:03,-0500,485207048,frasesimple,Pensamientos,,¡Entérate! 🍕💸 | El día en que dos pizzas pusieron al bitcoin en  circulación dentro de la economía  https://t.co/FCnUxJgNf1,es,[],['https://bit.ly/3hMxHou'],[],0,2,1,[],[],https://twitter.com/FraseSimple/status/1396200457429737474,False,,0,,,,,,,,[],,,,
1396189326573244417,1396189326573244417,2021-05-22 14:40:50 Hora de verano central (México),2021-05-22,14:40:50,-0500,485207048,frasesimple,Pensamientos,,#Atención 🧐🪙 | Retos para los usuarios de bitcoin en Venezuela   https://t.co/7QkCUgv6FN,es,[],['https://bit.ly/3fqRI0V'],[],0,1,0,['atención'],[],https://twitter.com/FraseSimple/status/1396189326573244417,False,,0,,,,,,,,[],,,,
1396187327567892489,1396187327567892489,2021-05-22 14:32:53 Hora de verano central (México),2021-05-22,14:32:53,-0500,485207048,frasesimple,Pensamientos,,Entérate 🇻🇪🪙 |  ¿Cuál es la relación entre China y la caída del bitcoin?   https://t.co/dS0e1ByaQJ,es,[],['https://bit.ly/2SavTe9'],[],0,1,0,[],[],https://twitter.com/FraseSimple/status/1396187327567892489,False,,0,,,,,,,,[],,,,
1396181096581193729,1396181096581193729,2021-05-22 14:08:07 Hora de verano central (México),2021-05-22,14:08:07,-0500,485207048,frasesimple,Pensamientos,,#Bitcoin 🪙🍕 | Pizza Day: el día que marcó un antes y después en la historia del bitcoin  https://t.co/FCnUxJgNf1,es,[],['https://bit.ly/3hMxHou'],[],0,0,1,['bitcoin'],[],https://twitter.com/FraseSimple/status/1396181096581193729,False,,0,,,,,,,,[],,,,
1396177115268124674,1396177115268124674,2021-05-22 13:52:18 Hora de verano central (México),2021-05-22,13:52:18,-0500,485207048,frasesimple,Pensamientos,,¿Lo sabías? 🍕🧐 | Pizza Day: la celebración que une a los apasionados del bitcoin  https://t.co/FCnUxJgNf1,es,[],['https://bit.ly/3hMxHou'],[],0,0,3,[],[],https://twitter.com/FraseSimple/status/1396177115268124674,False,,0,,,,,,,,[],,,,
1396173263726862336,1396173263726862336,2021-05-22 13:37:00 Hora de verano central (México),2021-05-22,13:37:00,-0500,485207048,frasesimple,Pensamientos,,#Bitcoin 🪙🍕 | Pizza Day: el día que marcó un antes y después en la historia del bitcoin  https://t.co/FCnUxJgNf1,es,[],['https://bit.ly/3hMxHou'],[],0,1,1,['bitcoin'],[],https://twitter.com/FraseSimple/status/1396173263726862336,False,,0,,,,,,,,[],,,,
1396169894576730118,1396169894576730118,2021-05-22 13:23:37 Hora de verano central (México),2021-05-22,13:23:37,-0500,485207048,frasesimple,Pensamientos,,#PizzaDay 🤩🍕 | ¿Por qué los seguidores del bitcoin celebran el Pizza Day?    https://t.co/FCnUxJgNf1,es,[],['https://bit.ly/3hMxHou'],[],0,0,2,['pizzaday'],[],https://twitter.com/FraseSimple/status/1396169894576730118,False,,0,,,,,,,,[],,,,
1396164692666630147,1396164692666630147,2021-05-22 13:02:56 Hora de verano central (México),2021-05-22,13:02:56,-0500,485207048,frasesimple,Pensamientos,,¿Lo sabías? 🍕🧐 | Pizza Day: la celebración que une a los apasionados del bitcoin  https://t.co/FCnUxJgNf1,es,[],['https://bit.ly/3hMxHou'],[],0,1,0,[],[],https://twitter.com/FraseSimple/status/1396164692666630147,False,,0,,,,,,,,[],,,,
1396164672085180419,1396164672085180419,2021-05-22 13:02:51 Hora de verano central (México),2021-05-22,13:02:51,-0500,485207048,frasesimple,Pensamientos,,¿Lo sabías? 🍕🧐 | Pizza Day: la celebración que une a los apasionados del bitcoin     https://t.co/FCnUxJgNf1,es,[],['https://bit.ly/3hMxHou'],[],0,0,0,[],[],https://twitter.com/FraseSimple/status/1396164672085180419,False,,0,,,,,,,,[],,,,
1396160814244155394,1396160814244155394,2021-05-22 12:47:32 Hora de verano central (México),2021-05-22,12:47:32,-0500,485207048,frasesimple,Pensamientos,,¿Sabes cómo? 🤔🇻🇪 | Comprar y pagar servicios con bitcoin en Venezuela  https://t.co/7QkCUgv6FN,es,[],['https://bit.ly/3fqRI0V'],[],0,0,0,[],[],https://twitter.com/FraseSimple/status/1396160814244155394,False,,0,,,,,,,,[],,,,
1396157282182905856,1396157282182905856,2021-05-22 12:33:30 Hora de verano central (México),2021-05-22,12:33:30,-0500,485207048,frasesimple,Pensamientos,,¿Sabes cómo? 🤔🇻🇪 | Comprar y pagar servicios con bitcoin en Venezuela  https://t.co/7QkCUgv6FN,es,[],['https://bit.ly/3fqRI0V'],[],0,0,0,[],[],https://twitter.com/FraseSimple/status/1396157282182905856,False,,0,,,,,,,,[],,,,
1396157027089588224,1396157027089588224,2021-05-22 12:32:29 Hora de verano central (México),2021-05-22,12:32:29,-0500,485207048,frasesimple,Pensamientos,,Entérate 🇻🇪🪙 |  ¿Cuál es la relación entre China y la caída del bitcoin?   https://t.co/dS0e1ByaQJ,es,[],['https://bit.ly/2SavTe9'],[],0,0,0,[],[],https://twitter.com/FraseSimple/status/1396157027089588224,False,,0,,,,,,,,[],,,,
1396152445525495808,1396152445525495808,2021-05-22 12:14:16 Hora de verano central (México),2021-05-22,12:14:16,-0500,485207048,frasesimple,Pensamientos,,#Criptomonedas 🪙🇻🇪 | ¿Qué se puede hacer con el bitcoin en Venezuela?  https://t.co/7QkCUgv6FN,es,[],['https://bit.ly/3fqRI0V'],[],0,0,0,['criptomonedas'],[],https://twitter.com/FraseSimple/status/1396152445525495808,False,,0,,,,,,,,[],,,,
1396151120175714309,1396151120175714309,2021-05-22 12:09:00 Hora de verano central (México),2021-05-22,12:09:00,-0500,485207048,frasesimple,Pensamientos,,¡Entérate! 🍕💸 | El día en que dos pizzas pusieron al bitcoin en circulación dentro de la economía  https://t.co/FCnUxJgNf1,es,[],['https://bit.ly/3hMxHou'],[],0,0,1,[],[],https://twitter.com/FraseSimple/status/1396151120175714309,False,,0,,,,,,,,[],,,,
1396148661663453190,1396148661663453190,2021-05-22 11:59:14 Hora de verano central (México),2021-05-22,11:59:14,-0500,485207048,frasesimple,Pensamientos,,#PizzaDay 🤩🍕 | ¿Por qué los seguidores del bitcoin celebran el Pizza Day?  https://t.co/FCnUxJgNf1,es,[],['https://bit.ly/3hMxHou'],[],0,1,4,['pizzaday'],[],https://twitter.com/FraseSimple/status/1396148661663453190,False,,0,,,,,,,,[],,,,
1396147026409271299,1396147026409271299,2021-05-22 11:52:44 Hora de verano central (México),2021-05-22,11:52:44,-0500,485207048,frasesimple,Pensamientos,,¡Entérate! 🍕💸 | El día en que dos pizzas pusieron al bitcoin en circulación dentro de la economía  https://t.co/FCnUxJgNf1,es,[],['https://bit.ly/3hMxHou'],[],0,0,0,[],[],https://twitter.com/FraseSimple/status/1396147026409271299,False,,0,,,,,,,,[],,,,
1396142313982857227,1396142313982857227,2021-05-22 11:34:01 Hora de verano central (México),2021-05-22,11:34:01,-0500,485207048,frasesimple,Pensamientos,,#PizzaDay 🤩🍕 | ¿Por qué los seguidores del bitcoin celebran el Pizza Day?  https://t.co/FCnUxJgNf1,es,[],['https://bit.ly/3hMxHou'],[],0,0,0,['pizzaday'],[],https://twitter.com/FraseSimple/status/1396142313982857227,False,,0,,,,,,,,[],,,,
1396137769689309190,1396137769689309190,2021-05-22 11:15:57 Hora de verano central (México),2021-05-22,11:15:57,-0500,485207048,frasesimple,Pensamientos,,¿Lo sabías? 🍕🧐 | Pizza Day: la celebración que une a los apasionados del bitcoin  https://t.co/FCnUxJgNf1,es,[],['https://bit.ly/3hMxHou'],[],1,0,1,[],[],https://twitter.com/FraseSimple/status/1396137769689309190,False,,0,,,,,,,,[],,,,
1395819059984338949,1395819059984338949,2021-05-21 14:09:31 Hora de verano central (México),2021-05-21,14:09:31,-0500,485207048,frasesimple,Pensamientos,,Debes saberlo 💰 | Conoce las razones por la cuál el valor del bitcoin ha caído en las ultimas semanas.  https://t.co/dS0e1ByaQJ,es,[],['https://bit.ly/2SavTe9'],[],0,0,0,[],[],https://twitter.com/FraseSimple/status/1395819059984338949,False,,0,,,,,,,,[],,,,
1395809189361078275,1395809189361078275,2021-05-21 13:30:18 Hora de verano central (México),2021-05-21,13:30:18,-0500,485207048,frasesimple,Pensamientos,,¿Sabes cómo? 🤔🇻🇪 | Comprar y pagar servicios con bitcoin en Venezuela  https://t.co/7QkCUgv6FN,es,[],['https://bit.ly/3fqRI0V'],[],0,1,1,[],[],https://twitter.com/FraseSimple/status/1395809189361078275,False,,0,,,,,,,,[],,,,
1395749722472681472,1395749722472681472,2021-05-21 09:34:00 Hora de verano central (México),2021-05-21,09:34:00,-0500,485207048,frasesimple,Pensamientos,,#Criptomonedas 🪙🇻🇪 | ¿Qué se puede hacer con el bitcoin en Venezuela?  https://t.co/7QkCUgMHxl,es,[],['https://bit.ly/3fqRI0V'],[],0,0,1,['criptomonedas'],[],https://twitter.com/FraseSimple/status/1395749722472681472,False,,0,,,,,,,,[],,,,
1395748086580846596,1395748086580846596,2021-05-21 09:27:30 Hora de verano central (México),2021-05-21,09:27:30,-0500,485207048,frasesimple,Pensamientos,,Entérate 🇻🇪🪙 |  ¿Cuál es la relación entre China y la caída del bitcoin?   https://t.co/dS0e1Bgzs9,es,[],['https://bit.ly/2SavTe9'],[],1,0,0,[],[],https://twitter.com/FraseSimple/status/1395748086580846596,False,,0,,,,,,,,[],,,,
1395734799248154627,1395734799248154627,2021-05-21 08:34:42 Hora de verano central (México),2021-05-21,08:34:42,-0500,485207048,frasesimple,Pensamientos,,"#Bitcoin 🪙💰 | El precio del bitcoin se desploma a menos de 40.000 dólares, el valor más bajo en tres meses  https://t.co/dS0e1ByaQJ",es,[],['https://bit.ly/2SavTe9'],[],1,1,1,['bitcoin'],[],https://twitter.com/FraseSimple/status/1395734799248154627,False,,0,,,,,,,,[],,,,
1395721161670111234,1395721161670111234,2021-05-21 07:40:30 Hora de verano central (México),2021-05-21,07:40:30,-0500,485207048,frasesimple,Pensamientos,,"#Bitcoin 🪙💰 | El precio del bitcoin se desploma a menos de 40.000 dólares, el valor más bajo en tres meses  https://t.co/dS0e1ByaQJ",es,[],['https://bit.ly/2SavTe9'],[],0,0,0,['bitcoin'],[],https://twitter.com/FraseSimple/status/1395721161670111234,False,,0,,,,,,,,[],,,,
1395709818703339521,1395709818703339521,2021-05-21 06:55:26 Hora de verano central (México),2021-05-21,06:55:26,-0500,485207048,frasesimple,Pensamientos,,#Criptomonedas 🪙🇻🇪 | ¿Qué se puede hacer con el bitcoin en Venezuela?    https://t.co/7QkCUgv6FN,es,[],['https://bit.ly/3fqRI0V'],[],0,0,0,['criptomonedas'],[],https://twitter.com/FraseSimple/status/1395709818703339521,False,,0,,,,,,,,[],,,,
1395708536752123904,1395708536752123904,2021-05-21 06:50:20 Hora de verano central (México),2021-05-21,06:50:20,-0500,485207048,frasesimple,Pensamientos,,Entérate 🇻🇪🪙 |  ¿Cuál es la relación entre China y la caída del bitcoin?    https://t.co/dS0e1ByaQJ,es,[],['https://bit.ly/2SavTe9'],[],0,0,0,[],[],https://twitter.com/FraseSimple/status/1395708536752123904,False,,0,,,,,,,,[],,,,
1395703039462346759,1395703039462346759,2021-05-21 06:28:30 Hora de verano central (México),2021-05-21,06:28:30,-0500,485207048,frasesimple,Pensamientos,,#Criptomonedas 🪙🇻🇪 | ¿Qué se puede hacer con el bitcoin en Venezuela?  https://t.co/7QkCUgv6FN,es,[],['https://bit.ly/3fqRI0V'],[],0,0,0,['criptomonedas'],[],https://twitter.com/FraseSimple/status/1395703039462346759,False,,0,,,,,,,,[],,,,
1395700884546498561,1395700884546498561,2021-05-21 06:19:56 Hora de verano central (México),2021-05-21,06:19:56,-0500,485207048,frasesimple,Pensamientos,,Entérate 🇻🇪🪙 |  ¿Cuál es la relación entre China y la caída del bitcoin?    https://t.co/dS0e1ByaQJ,es,[],['https://bit.ly/2SavTe9'],[],0,0,1,[],[],https://twitter.com/FraseSimple/status/1395700884546498561,False,,0,,,,,,,,[],,,,
1395658121436176385,1395658121436176385,2021-05-21 03:30:00 Hora de verano central (México),2021-05-21,03:30:00,-0500,485207048,frasesimple,Pensamientos,,¿Sabes cómo? 🤔🇻🇪 | Comprar y pagar servicios con bitcoin en Venezuela  https://t.co/7QkCUgv6FN,es,[],['https://bit.ly/3fqRI0V'],[],0,0,1,[],[],https://twitter.com/FraseSimple/status/1395658121436176385,False,,0,,,,,,,,[],,,,
