,Open_time,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Can_be_ignored
31,2020-09-05 19:00:00,0.07854,0.08075,0.0723,0.07837,12567162.60000000,2020-09-06 18:59:59.999,962593.21445500,4738,8141486.60000000,622762.49783100,0
32,2020-09-06 19:00:00,0.07854,0.08088,0.07,0.07699,5071878.60000000,2020-09-07 18:59:59.999,383678.94192600,3054,2669523.40000000,202888.76910400,0
33,2020-09-07 19:00:00,0.07696,0.0775,0.07057,0.07363,5247266.80000000,2020-09-08 18:59:59.999,386505.10557600,2069,2147816.70000000,158419.08664600,0
34,2020-09-08 19:00:00,0.07389,0.07946,0.07146,0.07754,6777459.80000000,2020-09-09 18:59:59.999,511562.95354900,3277,3835391.30000000,288956.72779700,0
35,2020-09-09 19:00:00,0.07759,0.08236,0.03,0.08219,9084716.30000000,2020-09-10 18:59:59.999,711191.30431200,5212,5287062.70000000,419219.16091700,0
36,2020-09-10 19:00:00,0.08219,0.08657,0.07998,0.0854,7450810.30000000,2020-09-11 18:59:59.999,623520.45079200,4947,3624825.00000000,303386.72465400,0
37,2020-09-11 19:00:00,0.08542,0.0855,0.0813,0.08481,5682555.30000000,2020-09-12 18:59:59.999,476850.05998700,3656,2988477.10000000,251012.39260600,0
38,2020-09-12 19:00:00,0.085,0.08598,0.0788,0.08174,6744128.00000000,2020-09-13 18:59:59.999,555792.40718300,4312,3518128.90000000,288945.87137000,0
39,2020-09-13 19:00:00,0.08174,0.08371,0.07925,0.08235,3120852.00000000,2020-09-14 18:59:59.999,255517.67473600,2319,1560364.20000000,128163.95599000,0
40,2020-09-14 19:00:00,0.08235,0.08379,0.07901,0.07925,3546889.10000000,2020-09-15 18:59:59.999,288535.10656000,2486,1210432.70000000,98122.28288200,0
41,2020-09-15 19:00:00,0.0791,0.08046,0.07624,0.07851,3472847.00000000,2020-09-16 18:59:59.999,272254.24956600,2720,1932318.20000000,151512.56116900,0
42,2020-09-16 19:00:00,0.07874,0.08163,0.07667,0.07987,2660758.00000000,2020-09-17 18:59:59.999,209983.11444000,2052,1317301.40000000,103955.81163000,0
43,2020-09-17 19:00:00,0.08035,0.08333,0.07819,0.07885,3132929.90000000,2020-09-18 18:59:59.999,252676.39644400,1930,1260104.90000000,101746.48580400,0
44,2020-09-18 19:00:00,0.07896,0.08112,0.0785,0.08094,2719256.20000000,2020-09-19 18:59:59.999,216462.76669600,1870,1423906.00000000,113410.71837100,0
45,2020-09-19 19:00:00,0.08082,0.08104,0.07718,0.07884,1973557.50000000,2020-09-20 18:59:59.999,156331.06534300,1101,1043209.90000000,82746.05100200,0
46,2020-09-20 19:00:00,0.07885,0.07928,0.06804,0.06996,5912389.90000000,2020-09-21 18:59:59.999,430107.02045600,3498,2556669.60000000,186431.67566000,0
47,2020-09-21 19:00:00,0.06996,0.07278,0.06658,0.07272,5030315.90000000,2020-09-22 18:59:59.999,349411.41342600,2475,2092163.40000000,145723.40015500,0
48,2020-09-22 19:00:00,0.07285,0.07968,0.06847,0.06882,16268489.70000000,2020-09-23 18:59:59.999,1205146.86960400,8420,7708798.20000000,568754.04097900,0
49,2020-09-23 19:00:00,0.06895,0.07583,0.06798,0.07556,8449848.00000000,2020-09-24 18:59:59.999,605697.31884800,4568,4695146.90000000,336749.79380800,0
50,2020-09-24 19:00:00,0.07551,0.07778,0.0719,0.07648,7785483.00000000,2020-09-25 18:59:59.999,587955.23239600,5134,3906564.60000000,295578.30682700,0
51,2020-09-25 19:00:00,0.07649,0.08281,0.07629,0.07976,10663853.60000000,2020-09-26 18:59:59.999,850884.96182400,5290,4699019.70000000,374861.93699600,0
52,2020-09-26 19:00:00,0.08,0.0821,0.07578,0.07889,7577948.20000000,2020-09-27 18:59:59.999,595961.58304900,4195,3863159.10000000,304116.52922500,0
53,2020-09-27 19:00:00,0.07926,0.08175,0.07891,0.07966,6988559.90000000,2020-09-28 18:59:59.999,561320.46958400,4021,3543586.10000000,284608.65043300,0
54,2020-09-28 19:00:00,0.07962,0.0915,0.07945,0.08878,29496253.50000000,2020-09-29 18:59:59.999,2563928.00943100,14578,14216471.00000000,1238843.68241300,0
55,2020-09-29 19:00:00,0.0888,0.08881,0.08139,0.08434,11035884.70000000,2020-09-30 18:59:59.999,936049.75445000,5428,6388306.20000000,539473.40146100,0
56,2020-09-30 19:00:00,0.08402,0.08615,0.07279,0.07755,18203730.50000000,2020-10-01 18:59:59.999,1413050.38287600,10780,8644387.80000000,669832.75283300,0
57,2020-10-01 19:00:00,0.07724,0.07779,0.0715,0.07407,7704523.80000000,2020-10-02 18:59:59.999,567262.07981900,4060,4329395.10000000,318714.63573300,0
58,2020-10-02 19:00:00,0.07408,0.07586,0.07394,0.0752,2070128.60000000,2020-10-03 18:59:59.999,155117.36462900,1173,862193.70000000,64689.34734500,0
59,2020-10-03 19:00:00,0.07492,0.07558,0.07427,0.07534,1884787.50000000,2020-10-04 18:59:59.999,141190.90285100,1463,1016930.00000000,76148.68491200,0
60,2020-10-04 19:00:00,0.0754,0.07757,0.07491,0.07632,3539763.60000000,2020-10-05 18:59:59.999,269505.70365400,2017,1789135.70000000,135915.19807300,0
61,2020-10-05 19:00:00,0.07632,0.0769,0.06935,0.07019,10561995.20000000,2020-10-06 18:59:59.999,758784.54183200,4894,5950225.80000000,427405.75783300,0
62,2020-10-06 19:00:00,0.07001,0.07107,0.06886,0.07107,2925321.80000000,2020-10-07 18:59:59.999,205253.56510400,1695,1437033.70000000,100823.36054700,0
63,2020-10-07 19:00:00,0.07109,0.0745,0.06919,0.07423,2647044.10000000,2020-10-08 18:59:59.999,190174.96220300,1700,1292379.00000000,92837.52015100,0
64,2020-10-08 19:00:00,0.07421,0.08006,0.07187,0.07976,6590423.40000000,2020-10-09 18:59:59.999,502736.43413600,3052,2999273.20000000,230276.56412600,0
65,2020-10-09 19:00:00,0.07976,0.0846,0.07888,0.07999,4840618.90000000,2020-10-10 18:59:59.999,393710.40369600,3054,2579055.00000000,209701.02359900,0
66,2020-10-10 19:00:00,0.07996,0.08049,0.07642,0.07862,2256079.20000000,2020-10-11 18:59:59.999,177281.91873200,1350,1208696.80000000,94927.04322600,0
67,2020-10-11 19:00:00,0.07862,0.08126,0.0765,0.07887,5121591.70000000,2020-10-12 18:59:59.999,401779.11346200,2081,2664759.10000000,208908.14579800,0
68,2020-10-12 19:00:00,0.07886,0.07891,0.07628,0.07724,2467403.00000000,2020-10-13 18:59:59.999,191576.70219600,1446,1265602.00000000,98332.31367100,0
69,2020-10-13 19:00:00,0.07724,0.07778,0.07474,0.07582,2035379.60000000,2020-10-14 18:59:59.999,155191.99874600,1011,916598.60000000,70012.85851100,0
70,2020-10-14 19:00:00,0.07582,0.07786,0.07307,0.07463,2688256.10000000,2020-10-15 18:59:59.999,202475.78749200,1846,1169792.80000000,87684.92491600,0
71,2020-10-15 19:00:00,0.07469,0.07507,0.07076,0.07165,2852959.40000000,2020-10-16 18:59:59.999,205801.90384900,2318,1436539.30000000,103835.08085900,0
72,2020-10-16 19:00:00,0.07147,0.07617,0.07113,0.07379,1645653.10000000,2020-10-17 18:59:59.999,121306.13026200,1346,825502.20000000,60880.13750700,0
73,2020-10-17 19:00:00,0.07372,0.07873,0.07355,0.07612,1983386.90000000,2020-10-18 18:59:59.999,151350.37058400,1741,1145884.30000000,87468.21322500,0
74,2020-10-18 19:00:00,0.07636,0.07637,0.07379,0.07411,2127924.70000000,2020-10-19 18:59:59.999,159259.07499100,1546,1267450.10000000,94768.46973500,0
75,2020-10-19 19:00:00,0.074,0.07435,0.0705,0.07123,5021199.20000000,2020-10-20 18:59:59.999,358805.76571100,2627,3505671.20000000,250262.89815300,0
76,2020-10-20 19:00:00,0.07115,0.07494,0.07078,0.07411,2568062.20000000,2020-10-21 18:59:59.999,187320.83786100,1886,1244465.70000000,91116.97654800,0
77,2020-10-21 19:00:00,0.0741,0.07665,0.07354,0.07483,2016913.00000000,2020-10-22 18:59:59.999,151793.33149100,1631,1110209.40000000,83583.74970900,0
78,2020-10-22 19:00:00,0.075,0.07517,0.07258,0.0734,1600655.20000000,2020-10-23 18:59:59.999,117923.11393800,1422,828891.90000000,61170.41947900,0
79,2020-10-23 19:00:00,0.07361,0.07737,0.07346,0.07479,3482700.20000000,2020-10-24 18:59:59.999,262996.44926500,2641,1730679.90000000,130758.78847100,0
80,2020-10-24 19:00:00,0.07462,0.07519,0.07249,0.07335,1811500.20000000,2020-10-25 17:59:59.999,132970.37859900,1712,1020061.00000000,74893.62962200,0
81,2020-10-25 18:00:00,0.07319,0.07478,0.07077,0.07241,1730140.20000000,2020-10-26 17:59:59.999,125908.92419700,1589,1014975.50000000,73834.33725500,0
82,2020-10-26 18:00:00,0.07241,0.0729,0.07082,0.0716,2611665.10000000,2020-10-27 17:59:59.999,187923.02371000,1849,1420022.90000000,102225.27492700,0
83,2020-10-27 18:00:00,0.07185,0.07224,0.06482,0.06606,3559969.00000000,2020-10-28 17:59:59.999,242340.45991000,2823,1524341.00000000,104229.53126000,0
84,2020-10-28 18:00:00,0.06631,0.06811,0.06372,0.06477,2132053.80000000,2020-10-29 17:59:59.999,141182.72519200,1626,1195363.30000000,79151.49168400,0
85,2020-10-29 18:00:00,0.06477,0.06576,0.06061,0.0635,6589191.60000000,2020-10-30 17:59:59.999,413409.34376100,3990,3234287.30000000,203546.88505800,0
86,2020-10-30 18:00:00,0.06349,0.06629,0.06297,0.0653,2801552.10000000,2020-10-31 17:59:59.999,180912.50590500,2528,1636584.90000000,105832.27525800,0
87,2020-10-31 18:00:00,0.06536,0.06593,0.06348,0.0647,1396162.40000000,2020-11-01 17:59:59.999,90097.88355800,1343,721816.60000000,46617.15232900,0
88,2020-11-01 18:00:00,0.06475,0.06777,0.06277,0.06304,4191893.30000000,2020-11-02 17:59:59.999,275737.42599400,3002,1750212.30000000,114909.68791700,0
89,2020-11-02 18:00:00,0.06304,0.06375,0.05963,0.06282,2785248.40000000,2020-11-03 17:59:59.999,172769.26140500,2397,1332443.40000000,82744.19919600,0
90,2020-11-03 18:00:00,0.06306,0.06412,0.06145,0.06362,2607661.40000000,2020-11-04 17:59:59.999,163674.54093800,1777,1405019.10000000,88162.22563000,0
91,2020-11-04 18:00:00,0.06351,0.07788,0.06342,0.0739,29785249.60000000,2020-11-05 17:59:59.999,2153799.96101600,16113,15249129.50000000,1102172.36749200,0
92,2020-11-05 18:00:00,0.074,0.09086,0.07342,0.08365,88066445.30000000,2020-11-06 17:59:59.999,7311113.36150600,49416,43483381.00000000,3623309.94504000,0
93,2020-11-06 18:00:00,0.08366,0.08813,0.0705,0.07443,23758655.70000000,2020-11-07 17:59:59.999,1883265.91826700,14055,12062770.60000000,955737.65548400,0
94,2020-11-07 18:00:00,0.07443,0.08995,0.074,0.08657,30820558.00000000,2020-11-08 17:59:59.999,2557017.01534200,17946,14553709.70000000,1207890.55879100,0
95,2020-11-08 18:00:00,0.08676,0.10219,0.08182,0.09732,98874547.60000000,2020-11-09 17:59:59.999,8960951.82813700,51411,50415466.40000000,4578410.92313000,0
96,2020-11-09 18:00:00,0.09724,0.11227,0.08692,0.08787,107227878.30000000,2020-11-10 17:59:59.999,10842975.19942100,58870,54718192.50000000,5547675.01010200,0
97,2020-11-10 18:00:00,0.0881,0.09419,0.0811,0.08369,48833612.70000000,2020-11-11 17:59:59.999,4283419.37209000,24593,23049410.00000000,2024575.10324800,0
98,2020-11-11 18:00:00,0.08369,0.08496,0.0774,0.08357,25262322.10000000,2020-11-12 17:59:59.999,2049324.85845700,14425,12677666.00000000,1030249.73731400,0
99,2020-11-12 18:00:00,0.08383,0.08728,0.08072,0.08304,23462376.90000000,2020-11-13 17:59:59.999,1966826.94728400,11872,11374741.90000000,953324.87768500,0
100,2020-11-13 18:00:00,0.08339,0.08349,0.07828,0.07972,10903617.80000000,2020-11-14 17:59:59.999,879444.24484600,7388,5047015.20000000,407655.80062300,0
101,2020-11-14 18:00:00,0.07972,0.08306,0.0764,0.07875,16943890.80000000,2020-11-15 17:59:59.999,1352970.50159500,10142,8551994.80000000,683047.45067700,0
102,2020-11-15 18:00:00,0.07872,0.08312,0.077,0.07942,18084511.50000000,2020-11-16 17:59:59.999,1434619.45081400,10655,9047332.00000000,720164.31674000,0
103,2020-11-16 18:00:00,0.07945,0.08284,0.07782,0.08061,19846270.00000000,2020-11-17 17:59:59.999,1592794.36730100,11508,10647446.40000000,855479.22993400,0
104,2020-11-17 18:00:00,0.0809,0.08101,0.07562,0.07744,13907197.70000000,2020-11-18 17:59:59.999,1082826.69511600,8659,8102248.40000000,632073.24439900,0
105,2020-11-18 18:00:00,0.07716,0.0789,0.07443,0.07805,10490284.40000000,2020-11-19 17:59:59.999,806643.54149000,6762,5635867.70000000,434042.89804400,0
106,2020-11-19 18:00:00,0.07791,0.08276,0.07791,0.08146,11997794.10000000,2020-11-20 17:59:59.999,967823.35447800,8510,6070992.30000000,489805.42667700,0
107,2020-11-20 18:00:00,0.08169,0.0895,0.08074,0.0877,18682827.80000000,2020-11-21 17:59:59.999,1599842.89250200,12469,8921907.50000000,765767.57656300,0
108,2020-11-21 18:00:00,0.08803,0.09006,0.0792,0.08564,17935745.10000000,2020-11-22 17:59:59.999,1515294.12651100,10543,9465140.80000000,801813.78192800,0
109,2020-11-22 18:00:00,0.08555,0.09341,0.08462,0.09018,24283276.60000000,2020-11-23 17:59:59.999,2166560.80248300,15657,12227146.00000000,1091889.03170400,0
110,2020-11-23 18:00:00,0.09036,0.0955,0.08553,0.0921,29409648.60000000,2020-11-24 17:59:59.999,2684150.33030100,17526,14685620.80000000,1337303.86145000,0
111,2020-11-24 18:00:00,0.09181,0.09897,0.088,0.09168,26614201.80000000,2020-11-25 17:59:59.999,2490258.29999800,21209,13634314.80000000,1276861.49366700,0
112,2020-11-25 18:00:00,0.09164,0.09659,0.07552,0.08013,29727117.30000000,2020-11-26 17:59:59.999,2466392.21503200,22823,14321310.60000000,1183169.12760400,0
113,2020-11-26 18:00:00,0.08013,0.08163,0.07594,0.08054,14523623.50000000,2020-11-27 17:59:59.999,1141714.05475500,14311,6514344.30000000,512507.31690800,0
114,2020-11-27 18:00:00,0.08054,0.08641,0.07784,0.08338,13354945.20000000,2020-11-28 17:59:59.999,1091001.87388000,14273,6529097.20000000,533316.58391400,0
115,2020-11-28 18:00:00,0.08338,0.08449,0.08111,0.08292,9987565.10000000,2020-11-29 17:59:59.999,828854.79066500,12914,4743917.00000000,393484.25642700,0
116,2020-11-29 18:00:00,0.08303,0.08849,0.08053,0.08839,12693576.10000000,2020-11-30 17:59:59.999,1069897.54043500,15475,6112970.00000000,515335.69447900,0
117,2020-11-30 18:00:00,0.08849,0.09686,0.08201,0.08602,32268545.10000000,2020-12-01 17:59:59.999,2889357.99069100,29411,15283754.10000000,1369027.69222600,0
118,2020-12-01 18:00:00,0.08601,0.096,0.08518,0.09265,28092899.40000000,2020-12-02 17:59:59.999,2561369.42071900,28168,13462753.50000000,1225946.59692600,0
119,2020-12-02 18:00:00,0.09265,0.09689,0.091,0.09192,19494361.70000000,2020-12-03 17:59:59.999,1824713.95954800,19621,9168912.00000000,857795.61054200,0
120,2020-12-03 18:00:00,0.09171,0.092,0.08549,0.08603,16667998.60000000,2020-12-04 17:59:59.999,1474941.25356200,20640,8769623.90000000,776176.31824300,0
121,2020-12-04 18:00:00,0.08606,0.1,0.085,0.09203,33859070.80000000,2020-12-05 17:59:59.999,3145862.57956100,29394,16871194.60000000,1569387.57470300,0
122,2020-12-05 18:00:00,0.09184,0.09246,0.08851,0.09022,11854263.60000000,2020-12-06 17:59:59.999,1071632.70333400,10673,6505832.40000000,588177.02460500,0
123,2020-12-06 18:00:00,0.09023,0.09046,0.08778,0.08894,8048533.50000000,2020-12-07 17:59:59.999,718017.06104600,8936,4197942.50000000,374595.30705200,0
124,2020-12-07 18:00:00,0.08882,0.09256,0.08349,0.08451,13559390.80000000,2020-12-08 17:59:59.999,1191711.08744000,12595,7054168.10000000,618889.51287100,0
125,2020-12-08 18:00:00,0.08455,0.08488,0.08,0.08433,14723350.10000000,2020-12-09 17:59:59.999,1216597.32551300,12605,7459382.20000000,616834.92418600,0
126,2020-12-09 18:00:00,0.08428,0.08468,0.08042,0.08151,8115574.20000000,2020-12-10 17:59:59.999,667735.42050100,8107,4042887.40000000,332430.51522500,0
127,2020-12-10 18:00:00,0.08151,0.08162,0.07642,0.0786,8970859.00000000,2020-12-11 17:59:59.999,709006.87112500,8799,4607953.70000000,364600.86760100,0
128,2020-12-11 18:00:00,0.07867,0.08326,0.07865,0.08212,4976608.10000000,2020-12-12 17:59:59.999,407094.66867600,5297,2252669.60000000,184101.03257700,0
129,2020-12-12 18:00:00,0.08229,0.095,0.08205,0.08628,12741996.10000000,2020-12-13 17:59:59.999,1096275.99618500,11804,6550618.20000000,565500.67580900,0
130,2020-12-13 18:00:00,0.08625,0.087,0.08357,0.08679,8362073.30000000,2020-12-14 17:59:59.999,715897.22522100,7548,3985862.00000000,341097.09617600,0
131,2020-12-14 18:00:00,0.08681,0.09177,0.08567,0.08645,21992744.90000000,2020-12-15 17:59:59.999,1950020.96790900,18665,10222932.60000000,904934.91304200,0
132,2020-12-15 18:00:00,0.08656,0.089,0.08213,0.08795,16247221.30000000,2020-12-16 17:59:59.999,1399574.55246500,16147,9095915.70000000,784133.48770800,0
133,2020-12-16 18:00:00,0.08795,0.09088,0.08446,0.08696,21394637.60000000,2020-12-17 17:59:59.999,1876497.88611200,22211,11349802.40000000,995654.18693400,0
134,2020-12-17 18:00:00,0.08694,0.09186,0.085,0.08907,15957656.60000000,2020-12-18 17:59:59.999,1405640.66948100,15794,8040832.40000000,708237.42851800,0
135,2020-12-18 18:00:00,0.08907,0.09471,0.08898,0.09237,19419051.80000000,2020-12-19 17:59:59.999,1788529.82486600,20269,9809520.90000000,903119.94523400,0
136,2020-12-19 18:00:00,0.09237,0.09749,0.087,0.08894,23741141.80000000,2020-12-20 17:59:59.999,2192959.51684400,20496,11931535.60000000,1101237.42467000,0
137,2020-12-20 18:00:00,0.08893,0.09075,0.082,0.08397,18474108.40000000,2020-12-21 17:59:59.999,1587074.95059000,14935,9082963.90000000,777917.42465400,0
138,2020-12-21 18:00:00,0.08385,0.08541,0.08133,0.08412,12826635.70000000,2020-12-22 17:59:59.999,1069373.78139300,12058,6448211.80000000,537726.12175500,0
139,2020-12-22 18:00:00,0.08412,0.0865,0.07253,0.07434,22684901.00000000,2020-12-23 17:59:59.999,1785696.72832800,19812,11265073.50000000,885727.19319100,0
140,2020-12-23 18:00:00,0.07438,0.08125,0.07,0.0806,19138691.40000000,2020-12-24 17:59:59.999,1437986.20679700,13991,8914603.30000000,671524.68038300,0
141,2020-12-24 18:00:00,0.08065,0.08185,0.07628,0.07989,10703763.50000000,2020-12-25 17:59:59.999,849144.63192900,10270,5542440.90000000,439462.32463900,0
142,2020-12-25 18:00:00,0.07995,0.08459,0.0763,0.07916,17138204.70000000,2020-12-26 17:59:59.999,1352739.82048700,13965,8388185.70000000,663231.61443400,0
143,2020-12-26 18:00:00,0.079,0.08509,0.07699,0.08077,23763593.10000000,2020-12-27 17:59:59.999,1929874.78416700,21503,11867514.00000000,963880.53327400,0
144,2020-12-27 18:00:00,0.08064,0.08499,0.08005,0.08098,21695787.40000000,2020-12-28 17:59:59.999,1778432.59195700,19785,11825060.10000000,969878.14014400,0
145,2020-12-28 18:00:00,0.08098,0.0827,0.077,0.07971,14011896.30000000,2020-12-29 17:59:59.999,1107633.83547200,14068,6519394.80000000,515833.87492500,0
146,2020-12-29 18:00:00,0.0797,0.08081,0.07693,0.07812,9650549.00000000,2020-12-30 17:59:59.999,758171.08076800,10754,4438139.60000000,348821.02436900,0
147,2020-12-30 18:00:00,0.07811,0.0791,0.075,0.07776,7445560.90000000,2020-12-31 17:59:59.999,571560.51239600,8151,3564265.80000000,273730.97049100,0
148,2020-12-31 18:00:00,0.07773,0.08372,0.07698,0.08354,19334828.30000000,2021-01-01 17:59:59.999,1568608.37625400,17708,10327601.20000000,837540.47540300,0
149,2021-01-01 18:00:00,0.08337,0.08337,0.07718,0.07915,15621098.80000000,2021-01-02 17:59:59.999,1236830.19634200,14750,7872821.60000000,622975.10802900,0
150,2021-01-02 18:00:00,0.07927,0.0828,0.07567,0.08113,23705364.70000000,2021-01-03 17:59:59.999,1880255.31120700,20521,11980854.40000000,951338.28891200,0
151,2021-01-03 18:00:00,0.08117,0.08742,0.075,0.07892,35264477.30000000,2021-01-04 17:59:59.999,2844000.55781900,30795,17237866.70000000,1392091.16834200,0
152,2021-01-04 18:00:00,0.07892,0.08276,0.07687,0.0823,24679099.90000000,2021-01-05 17:59:59.999,1988693.78068000,22281,12452904.80000000,1004000.94615500,0
153,2021-01-05 18:00:00,0.08211,0.09327,0.08166,0.09225,44438090.40000000,2021-01-06 17:59:59.999,3902163.89405900,36918,21868930.40000000,1920891.86675400,0
154,2021-01-06 18:00:00,0.0923,0.13,0.08992,0.12914,177451266.90000000,2021-01-07 17:59:59.999,19570579.50751800,111939,90452981.80000000,10011129.44279200,0
155,2021-01-07 18:00:00,0.12914,0.16167,0.1073,0.12623,271383891.40000000,2021-01-08 17:59:59.999,35958373.21364900,149676,143828910.00000000,19067393.92201000,0
156,2021-01-08 18:00:00,0.12623,0.12807,0.11022,0.11523,56108874.30000000,2021-01-09 17:59:59.999,6462279.66548600,47623,29151027.30000000,3355630.83332100,0
157,2021-01-09 18:00:00,0.11528,0.121,0.09802,0.10655,61025798.70000000,2021-01-10 17:59:59.999,6785886.41671900,46232,33942867.40000000,3772308.31903200,0
158,2021-01-10 18:00:00,0.10681,0.10695,0.08,0.09419,55537096.10000000,2021-01-11 17:59:59.999,5095822.90785900,39340,28045691.60000000,2571474.69568800,0
159,2021-01-11 18:00:00,0.09415,0.11905,0.09122,0.11048,102507849.10000000,2021-01-12 17:59:59.999,11003582.38111400,64479,54385104.80000000,5847149.50500600,0
160,2021-01-12 18:00:00,0.11059,0.11642,0.09894,0.11467,42066384.10000000,2021-01-13 17:59:59.999,4513187.59909400,34451,22593274.80000000,2422984.69455500,0
